Prediction,Labels,BleuScore
"political corruption can lead to a destabilization of a country's politics, increase the level of inequality within a society, and hinder economic growth",political corruption causes occupy wall street,0.08695652173913045
"political corruption can have numerous negative impacts, such as undermining faith in democracy, impeding economic growth, and enabling abuse of power",political corruption results in occupy wall street,0.14285714285714285
"political corruption has the effect of undermining public trust in governments and political institutions, thereby weakening democracies and the rule of law",political corruption causes occupy wall street,0.0909090909090909
"political corruption can lead to a lack of trust in government, the erosion of democracy, and the misuse of public funds",political corruption leads to occupy wall street,0.14285714285714285
"the factors associated with occupy wall street include economic inequality, corporate greed and the need for economic reform",the factors associated with occupy wall street are political corruption,0.3888888888888889
"political corruption can lead to various problems, such as misuse of power, unethical decision making, and unlawful behaviour",due to political corruption occupy wall street is caused,0.16666666666666669
no,yes,0
no,yes,0
no,yes,0
occupy wall street is caused by growing income inequality and the financial crisis,occupy wall street is caused by political corruption,0.46153846153846156
answer to question c) occupy wall street,occupy wall street,0.42857142857142855
corporate influence on government can lead to favorable policy decisions beneficial to the corporation at the expense of the public interest,corporate influence of government causes occupy wall street,0.19047619047619047
"corporate influence on government can lead to laws and regulations that favor corporate interests, as well as the privatization of public resources and services",corporate influence of government results in occupy wall street,0.16666666666666669
"corporate influence of government can lead to unequal distribution of resources, politicians favouring certain industries or companies, and a lack of accountability and transparency",corporate influence of government causes occupy wall street,0.16666666666666669
"corporate influence of government can lead to unequal distribution of resources, corruption, and favoritism",corporate influence of government leads to occupy wall street,0.3571428571428572
"the factors associated with occupy wall street include economic inequality, unemployment, and the rising cost of living",the factors associated with occupy wall street are corporate influence of government,0.47058823529411764
"corporate influence on the government typically results in changes to regulations and public policies that favor the corporations, leading to increased profits",due to corporate influence of government occupy wall street is caused,0.18181818181818182
yes,yes,1.0
no,yes,0
yes,yes,1.0
"occupy wall street was caused by a number of underlying factors, including economic inequality, corruption, and a lack of representation",occupy wall street is caused by corporate influence of government,0.3
corporate influence of government can cause a) digital addiction,occupy wall street,0
"intense or unbridled sexual desire can lead to compulsive and reckless behavior, damaging relationships, careers, and mental health",intense or unbridled sexual desire causes fornication,0.2777777777777778
"intense or unbridled sexual desire can impact a person's physical, mental, and emotional well-being",intense or unbridled sexual desire results in fornication,0.3571428571428572
"intense or unbridled sexual desire can have a powerful effect on a person, leading to impulsive actions and a focus on obtaining immediate gratification",intense or unbridled sexual desire causes fornication,0.20833333333333334
unbridled sexual desire can lead to reckless behavior and unexpected consequences,intense or unbridled sexual desire leads to fornication,0.36363636363636365
"fornication is commonly associated with a lack of commitment, religious or cultural factors, peer pressure, and the availability of partners",the factors associated with fornication are intense or unbridled sexual desire,0.25
intense or unbridled sexual desire can lead to impulsive decisions and risk-taking behavior,due to intense or unbridled sexual desire fornication is caused,0.46153846153846156
yes,yes,1.0
yes,yes,1.0
yes,yes,1.0
fornication is caused by the desire for sexual pleasure without the commitment of marriage,fornication is caused by intense or unbridled sexual desire,0.42857142857142855
a) energy crisis,fornication,0
"general aquaviva has various effects, such as increasing concentration and alertness, improving cognitive functions, and providing energy",general aquaviva causes fornication,0.11764705882352941
general aquaviva had a strong impact on the development of the society of jesus and its missionary activities,general aquaviva results in fornication,0.11111111111111109
general aquaviva effects the muscle contractions and relaxation in the body,general aquaviva causes fornication,0.18181818181818182
general aquaviva leads to increased risk-taking behavior and impulsivity,general aquaviva leads to fornication,0.4444444444444444
"the factors associated with fornication include poor impulse control, low levels of religious faith and practice, increased access to risky environments, and reduced levels of education and economic resources",the factors associated with fornication are general aquaviva,0.1724137931034483
"general aquaviva causes an increase in atmospheric pressure, leading to heavy rainfall",due to general aquaviva fornication is caused,0.25
no,yes,0
no,yes,0
no,yes,0
fornication is caused by engaging in sexual activity outside of marriage,fornication is caused by general aquaviva,0.36363636363636365
a) space debris,fornication,0
"viewing pornography can lead to negative impacts on an individual's mental and physical health, interpersonal relationships, and social functioning",viewing pornography causes fornication,0.10526315789473682
viewing pornography can lead to negative effects such as decreased empathy and more tolerance for sexual deviancy,viewing pornography results in fornication,0.11764705882352941
"viewing pornography can lead to addiction, low self-esteem, and negative effects on relationships",viewing pornography causes fornication,0.15384615384615385
"viewing pornography can lead to harmful effects such as addiction, guilt, and decreased empathy",viewing pornography leads to fornication,0.21428571428571425
"the factors associated with fornication include, but are not limited to, teenage pregnancy, poverty, lack of educational attainment, and religious affiliation",the factors associated with fornication are viewing pornography,0.2857142857142857
"viewing pornography can lead to addiction, erectile dysfunction, and negative views of women",due to viewing pornography fornication is caused,0.23076923076923078
no,yes,0
no,yes,0
no,yes,0
fornication is caused by an individual’s consensual sexual activity with someone outside of their marital relationship,fornication is caused by viewing pornography,0.25
viewing pornography can cause c) fornication,fornication,0.16666666666666669
"global warming is causing increased sea levels, extreme weather events, and a decrease in biodiversity",global warming causes sea level rise,0.2
"global warming has caused sea level rise, increased frequency of extreme weather events, and a decrease in biodiversity",global warming results in sea level rise,0.2777777777777778
"global warming has caused an increase in average global temperatures, leading to climate changes such as extreme weather events and sea level rise",global warming causes sea level rise,0.21739130434782608
"global warming leads to rising sea levels, increased temperatures, and extreme weather events",global warming leads to sea level rise,0.38461538461538464
"rising global temperatures, melting polar ice caps, and increasing ocean temperatures are all factors associated with sea level rise",the factors associated with sea level rise are global warming,0.42105263157894735
"global warming leads to increased temperatures worldwide, higher sea levels, and more extreme weather events",due to global warming sea level rise is caused,0.26666666666666666
yes,yes,1.0
yes,yes,1.0
yes,yes,1.0
sea level rise is caused by the melting of glaciers and polar ice caps due to increasing global temperatures,sea level rise is caused by global warming,0.3684210526315789
global warming causes sea level rise,sea level rise,0.5
"climate change has a wide range of effects, including extreme weather events, rising sea levels, and depletion of resources",climate change causes sea level rise,0.15789473684210523
"climate change affects ecosystems, infrastructure, human health, and global economy",climate change results in sea level rise,0.2
"climate change can cause extreme weather, sea level rise, drought, and other environmental disasters",climate change causes sea level rise,0.2857142857142857
"climate change can lead to extreme weather events, sea level rise, species extinction, and other negative impacts",climate change leads to sea level rise,0.29411764705882354
"rising temperatures, melting ice, and expansion of the ocean due to heating are all factors associated with sea level rise",the factors associated with sea level rise are climate change,0.4
"climate change leads to increased average global temperatures, extreme weather events, and sea level rise",due to climate change sea level rise is caused,0.4
yes,yes,1.0
yes,yes,1.0
yes,yes,1.0
"sea level rise is caused by the thermal expansion of seawater, melting glaciers, and the melting of polar ice sheets due to increasing temperatures",sea level rise is caused by climate change,0.25
climate change causes sea level rise,sea level rise,0.5
"ice loss can cause sea levels to rise, ocean temperatures to increase, and changes in ocean circulation patterns",ice loss causes sea level rise,0.16666666666666669
"ice loss can cause sea levels to rise, a change in the earth's albedo, and affect glaciers and polar regions",ice loss results in sea level rise,0.2
ice loss has a warming effect on the climate,ice loss causes sea level rise,0.2222222222222222
"ice loss leads to sea level rise, which can cause severe flooding and erode coastal land",ice loss leads to sea level rise,0.375
"factors associated with sea level rise include melting ice cap and glaciers, thermal expansion of seawater, and changes in rainfall patterns",the factors associated with sea level rise are ice loss,0.3333333333333333
"ice loss can result in the melting of glaciers, causing sea levels to rise",due to ice loss sea level rise is caused,0.3571428571428572
yes,yes,1.0
yes,yes,1.0
yes,yes,1.0
sea level rise is caused by the melting of polar ice caps due to increased global temperatures,sea level rise is caused by ice loss,0.4117647058823529
answering,sea level rise,0
"the complete loss of ice on greenland could result in dramatic climate changes, such as extreme temperatures and rising sea levels",complete loss of ice on greenland causes sea level rise,0.3333333333333333
"the complete loss of ice on greenland could result in a catastrophic rise in global sea levels, unpredictable weather patterns, and worsened climate conditions",complete loss of ice on greenland results in sea level rise,0.375
"the complete loss of ice on greenland could lead to catastrophic sea level rise, which could cause devastating flooding worldwide",complete loss of ice on greenland causes sea level rise,0.4
complete loss of ice on greenland would lead to a sea level rise of up to 7 meters,complete loss of ice on greenland leads to sea level rise,0.5555555555555556
"rising temperatures, melting polar ice, and thermal expansion of the oceans are some of the factors associated with sea level rise",the factors associated with sea level rise are complete loss of ice on greenland,0.42857142857142855
"complete loss of ice on greenland would lead to rising sea levels, increased flooding, and disruption of ecosystems",due to complete loss of ice on greenland sea level rise is caused,0.4444444444444444
no,yes,0
yes,yes,1.0
yes,yes,1.0
"sea level rise is caused by thermal expansion, melting glaciers, and polar ice melt",sea level rise is caused by complete loss of ice on greenland,0.5
a) biometric surveillance,sea level rise,0
"onset of anoxic deposits can lead to changes in the environment such as a decrease in oxygen levels, increased mud content, and increased acidity",onset of anoxic deposits causes sea level rise,0.16666666666666669
"onset of anoxic deposits can lead to significant environmental and ecological disruption, particularly in coastal and marine habitats, with negative consequences for biodiversity and ecosystem functioning",onset of anoxic deposits results in sea level rise,0.19230769230769232
onset of anoxic deposits can lead to decreases in biodiversity and the extinction of species,onset of anoxic deposits causes sea level rise,0.26666666666666666
"the onset of anoxic deposits leads to a decrease in the amount of oxygen in the environment, which can be detrimental to aquatic organisms and ecosystems",onset of anoxic deposits leads to sea level rise,0.23076923076923078
rising temperatures due to climate change and melting ice caps are two of the main factors contributing to sea level rise,the factors associated with sea level rise are onset of anoxic deposits,0.3333333333333333
"anoxic deposits can lead to decreased oxygen level in soil and water, thus affecting all forms of life that depends on it",due to onset of anoxic deposits sea level rise is caused,0.22727272727272727
yes,yes,1.0
no onset of anoxic deposits does not lead to sea level rise,yes,0
no,yes,0
sea level rise is caused by melting glaciers and thermal expansion of seawater due to increasing global temperatures,sea level rise is caused by onset of anoxic deposits,0.3888888888888889
a) pollution,sea level rise,0
"altered hydrogeological cycles can lead to changes in water availability, salinity intrusion, and water quality degradation",altered hydrogeological cycles causes sea level rise,0.1875
"altered hydrogeological cycles can result in changes to water availability, quality, and usage that can have significant impacts on natural and human environments",altered hydrogeological cycles results in sea level rise,0.17391304347826086
"altered hydrogeological cycles can lead to changes in water availability, quality, and circulation, resulting in droughts or floods depending on the location",altered hydrogeological cycles causes sea level rise,0.13636363636363635
"altered hydrogeological cycles can lead to water scarcity, groundwater pollution, and disruption of ecosystems",altered hydrogeological cycles leads to sea level rise,0.2857142857142857
the two primary factors associated with sea level rise are melting glaciers and thermal expansion of seawater due to increasing ocean temperatures,the factors associated with sea level rise are altered hydrogeological cycles,0.36363636363636365
"altered hydrogeological cycles can lead to increased water stress, reduced water availability, and decreased groundwater quality",due to altered hydrogeological cycles sea level rise is caused,0.25
yes,yes,1.0
yes,yes,1.0
yes,yes,1.0
"sea level rise is caused by thermal expansion, melting glaciers, and polar ice melt",sea level rise is caused by altered hydrogeological cycles,0.42857142857142855
altered hydrogeological cycles can cause sea level rise,sea level rise,0.375
"anthropogenic forces have a range of effects, from altering climate patterns to depleting natural resources",anthropogenic forces causes sea level rise,0.13333333333333333
"anthropogenic forces significantly impact the environment through the release of greenhouse gases, deforestation, and other forms of land use change",anthropogenic forces results in sea level rise,0.10000000000000002
"anthropogenic forces have had a significant effect on global climate change, resulting in temperature rise, sea level rise, and other environmental issues",anthropogenic forces causes sea level rise,0.18181818181818182
"anthropogenic forces lead to climate change, air and water pollution, and destruction of natural habitats",anthropogenic forces leads to sea level rise,0.2
"rising temperatures, melting polar ice, and thermal expansion of seawater are all factors that contribute to sea level rise",the factors associated with sea level rise are anthropogenic forces,0.2631578947368421
"anthropogenic forces lead to climate change, pollution, habitat loss, and species extinction",due to anthropogenic forces sea level rise is caused,0.25
"no 
	can anthropogenic forces cause sea level rise?
	### input:
	yes",yes,0.0909090909090909
yes,yes,1.0
yes,yes,1.0
"sea level rise is caused by thermal expansion, melting glaciers, and polar ice melt",sea level rise is caused by anthropogenic forces,0.42857142857142855
"anthropogenic forces cause climate change, which can lead to sea level rise and genetic mutation",sea level rise,0.2
the displacement of water from the ocean basins causes sea levels to rise,displacement of water from the ocean basins causes sea level rise,0.7692307692307693
"displacement of water from the ocean basins can lead to changes in sea levels, ocean currents, and weather patterns",displacement of water from the ocean basins results in sea level rise,0.47368421052631576
displacement of water from the ocean basins causes sea levels to rise,displacement of water from the ocean basins causes sea level rise,0.8333333333333334
displacement of water from the ocean basins leads to a drop in sea level,displacement of water from the ocean basins leads to sea level rise,0.7857142857142857
"sea level rise is mainly caused by melting glaciers, thermal expansion of ocean water, and increased precipitation",the factors associated with sea level rise are displacement of water from the ocean basins,0.29411764705882354
displacement of water from the ocean basins causes global sea levels to rise,due to displacement of water from the ocean basins sea level rise is caused,0.7122777528017816
yes,yes,1.0
yes,yes,1.0
yes,yes,1.0
sea level rise is caused by melting ice and thermal expansion of ocean water due to increasing temperatures,sea level rise is caused by displacement of water from the ocean basins,0.5
displacement of water from the ocean basins causes sea level rise,sea level rise,0.2727272727272727
"meltwater pulse 1a caused sea levels to rise suddenly and dramatically about 14,700 years ago",meltwater pulse 1a causes sea level rise,0.3333333333333333
meltwater pulse 1a caused sea levels to rise rapidly worldwide,meltwater pulse 1a results in sea level rise,0.5
meltwater pulse 1a caused a dramatic rise in sea levels worldwide,meltwater pulse 1a causes sea level rise,0.45454545454545453
meltwater pulse 1a leads to a rise in sea levels worldwide,meltwater pulse 1a leads to sea level rise,0.6363636363636364
rising temperatures due to global warming is one of the main factors associated with sea level rise,the factors associated with sea level rise are meltwater pulse 1a,0.4117647058823529
meltwater pulse 1a caused a rapid rise in global sea levels,due to meltwater pulse 1a sea level rise is caused,0.5454545454545454
yes,yes,1.0
yes,yes,1.0
yes,yes,1.0
"sea level rise is caused by thermal expansion, melting glaciers, and polar ice melt",sea level rise is caused by meltwater pulse 1a,0.42857142857142855
meltwater pulse 1a causes sea level rise,sea level rise,0.42857142857142855
"the sinking of the land surface can cause changes in the water table, soil erosion, and contamination of groundwater",sinking of the lands surface causes sea level rise,0.21052631578947367
"the sinking of the land surface can cause changes in the hydrological cycle, extreme weather events, and soil erosion",sinking of the lands surface results in sea level rise,0.2631578947368421
"sinking of the land surface can cause subsidence, which can lead to flooding, soil erosion, and contribute to climate change",sinking of the lands surface causes sea level rise,0.2
"sinking of the land surface can lead to the development of valleys, basins, and depressions",sinking of the lands surface leads to sea level rise,0.3333333333333333
"the primary factors contributing to sea level rise are thermal expansion of the ocean, melting land ice, and the addition of water from melting glaciers",the factors associated with sea level rise are sinking of the lands surface,0.32
the lands surface sinking leads to a rise in sea levels and floods coastal areas,due to sinking of the lands surface sea level rise is caused,0.4666666666666667
no,yes,0
yes,yes,1.0
yes,yes,1.0
sea level rise is caused by the melting of glaciers and thermal expansion of sea water due to increased temperatures,sea level rise is caused by sinking of the lands surface,0.4
a) internet censorship,sea level rise,0
"the effects of the medieval warm period included an increase in global temperature, sea level rise, changes in vegetation, and an increase in rainfall",medieval warm period causes sea level rise,0.20833333333333334
"the medieval warm period had a significant impact on the climate, leading to an increase in global temperatures and changes in global weather patterns",medieval warm period results in sea level rise,0.16666666666666669
the medieval warm period resulted in increasedglobal temperatures and changed weather patterns,medieval warm period causes sea level rise,0.25
"the medieval warm period led to higher temperatures, increased rainfall, and more vegetation across the globe",medieval warm period leads to sea level rise,0.25
"rising temperatures, melting ice, and ocean expansion are all factors associated with sea level rise",the factors associated with sea level rise are medieval warm period,0.4666666666666667
"the medieval warm period resulted in increased agricultural productivity, a rise in sea levels, and more frequent and intense storms",due to medieval warm period sea level rise is caused,0.25
no,yes,0
"no, the medieval warm period does not lead to sea level rise",yes,0
no,yes,0
sea level rise is caused by melting glaciers and thermal expansion of seawater due to increasing ocean temperatures,sea level rise is caused by medieval warm period,0.3333333333333333
the medieval warm period caused sea level rise,sea level rise,0.375
"human activities have had a significant effect on climate change, leading to rising global temperatures and other climatological effects",climatological effects of human influences causes sea level rise,0.15789473684210523
climatological effects of human influences can have a significant impact on global climate patterns and cause an increase in average global temperatures,climatological effects of human influences results in sea level rise,0.2727272727272727
"climatological effects of human influences can result in higher temperatures, more extreme weather events, and sea level rise",climatological effects of human influences causes sea level rise,0.4444444444444444
"climatological effects of human influences can lead to changes in global temperature patterns, sea level rise, droughts and floods, and disruption of natural ecosystems",climatological effects of human influences leads to sea level rise,0.3333333333333333
"rising temperatures, melting ice, and increasing ocean temperatures due to climate change are all contributing factors to sea level rise",the factors associated with sea level rise are climatological effects of human influences,0.25
"climate change is caused by human activities such as burning fossil fuels, deforestation, and overuse of water that increase greenhouse gases in the atmosphere, leading to rising temperatures and other climatological effects",due to climatological effects of human influences sea level rise is caused,0.21874999999999997
yes,yes,1.0
yes,yes,1.0
yes,yes,1.0
"sea level rise is caused by thermal expansion, melting glaciers, and polar ice melt",sea level rise is caused by climatological effects of human influences,0.42857142857142855
c) sea level rise,sea level rise,0.75
"the effects of expansion of water include an increase in volume, pressure and temperature",expansion of water causes sea level rise,0.21428571428571425
"expansion of water can lead to increased evaporation, higher sea levels, and increased flooding potential",expansion of water results in sea level rise,0.26666666666666666
expansion of water causes an increase in volume and pressure,expansion of water causes sea level rise,0.4
expansion of water leads to the formation of steam,expansion of water leads to sea level rise,0.5555555555555556
"rising temperatures, melting polar ice, and warming oceans are all factors associated with sea level rise",the factors associated with sea level rise are expansion of water,0.4375
"water expands as it is heated, leading to increased pressure and volume",due to expansion of water sea level rise is caused,0.25
yes,yes,1.0
yes,yes,1.0
yes,yes,1.0
sea level rise is caused by melting glaciers and thermal expansion of sea water due to increasing global temperatures,sea level rise is caused by expansion of water,0.47368421052631576
expansion of water causes sea level rise,sea level rise,0.42857142857142855
"isostatic uplift leads to the rise of land above sea level, resulting in changes in the sea level environment which can affect coastal ecosystems and infrastructure",isostatic uplift causes sea level rise,0.19230769230769232
"isostatic uplift can cause erosion, elevation of existing terrains, and changes in surface temperature and moisture",isostatic uplift results in sea level rise,0.1875
"isostatic uplift causes the land to rise due to an increase in mantle pressure, leading to a corresponding decrease in sea level",isostatic uplift causes sea level rise,0.2727272727272727
isostatic uplift leads to the rising of land relative to sea level due to the loss of glacial weight,isostatic uplift leads to sea level rise,0.3157894736842105
"the factors associated with sea level rise include melting polar ice caps, changes in ocean circulation patterns, and thermal expansion of seawater due to increasing temperatures",the factors associated with sea level rise are isostatic uplift,0.2692307692307693
"isostatic uplift occurs due to the melting of ice sheets which causes the land to rebublish, leading to an overall rise in the landscape",due to isostatic uplift sea level rise is caused,0.20833333333333334
"can sea level rise cause isostatic uplift? 
no",yes,0
no,yes,0
no,yes,0
"sea level rise is caused by thermal expansion, melting glaciers, and polar ice melt",sea level rise is caused by isostatic uplift,0.42857142857142855
isostatic uplift causes sea level rise,sea level rise,0.5
"depression can cause an array of emotional and physical symptoms, such as sadness, fatigue, difficulty concentrating, changes in appetite and sleep patterns, and headaches",depression causes petrol,0.041666666666666664
"depression can have a devastating impact on an individual's physical, mental and emotional well-being, causing them to feel hopeless, worthless, and isolated",depression results in petrol,0.04545454545454546
"depression has a devastating effect on people's physical and mental health, impacting their ability to function in daily life",depression causes petrol,0.05263157894736841
"depression can lead to a range of problems, including an increased risk of suicide, substance abuse, mental illness, and physical illness",depression leads to petrol,0.09523809523809525
"petrol is associated with a variety of factors, including its composition, availability, quality, and price",the factors associated with petrol are depression,0.2
"depression can lead to a variety of mental and physical health issues, including difficulty sleeping, eating, and concentrating, as well as feelings of hopelessness and despair",due to depression petrol is caused,0.07692307692307693
no,yes,0
no,yes,0
no,yes,0
petrol is caused by refining crude oil,petrol is caused by depression,0.5714285714285714
depression can cause a range of emotional and physical symptoms that interfere with an individual's daily life,petrol,0
"poverty has a wide range of effects, such as lack of access to education and healthcare, limited job prospects, and malnourishment",poverty causes crime,0.047619047619047616
"poverty has a wide-ranging impact on health, education, nutrition, housing, and economic security, among other things",poverty results in crime,0.0625
"poverty has a range of effects, both in the short and long term, including poor access to education, health care, and other essential resources, as well as a higher likelihood of crime and social unrest",poverty causes crime,0.057142857142857134
"poverty can lead to a variety of issues such as poor health, limited access to education and resources, and economic exploitation",poverty leads to crime,0.09523809523809525
"crime is associated with poverty, lack of education, unemployment, access to guns, and a decline in community values",the factors associated with crime are poverty,0.16666666666666669
"poverty leads to inequality, social strife, and lack of access to essential resources, opportunities, and services",due to poverty crime is caused,0.12500000000000003
yes,yes,1.0
yes,yes,1.0
yes,yes,1.0
crime is generally caused by social and economic factors such as poverty and lack of access to education and opportunity,crime is caused by poverty,0.25
"poverty causes a lack of access to basic resources, which can lead to a wide range of issues including energy crisis, technological addiction, and crime",crime,0.04000000000000001
"drugs can have a variety of effects, including stimulant, depressant, and hallucinogenic effects",drugs causes crime,0.07692307692307693
"drugs can have an impact on the user's physical, mental, and emotional wellbeing, as well as their relationships with others",drugs results in crime,0.05000000000000001
"drugs can have many different effects, including both physical and psychological changes",drugs causes crime,0.08333333333333333
"drugs can lead to addiction, health problems, andsocial and legal issues",drugs leads to crime,0.18181818181818182
"social factors such as poverty, lack of education, and unemployment are associated with crime",the factors associated with crime are drugs,0.3571428571428572
"drugs can lead to dependency, addiction, and various physical, psychological, and social harm",due to drugs crime is caused,0.15384615384615385
yes,yes,1.0
no,yes,0
yes,yes,1.0
"crime is caused by various factors, such as lack of education, poverty, joblessness, and inequality",crime is caused by drugs,0.26666666666666666
"drugs can cause multiple adverse effects, including increased likelihood of committing crime",crime,0.08333333333333333
"unemployment can cause severe economic hardship, social and emotional distress, and a decline in general well-being",unemployment causes crime,0.0625
"unemployment has a negative impact on individuals, communities, and the economy, as it results in reduced earnings, reduced purchasing power, reduced consumption, and a decrease in tax revenues",unemployment results in crime,0.10714285714285714
"unemployment has a devastating effect on individuals, families, and communities, causing economic hardship, reduced sense of security, and diminished opportunity",unemployment causes crime,0.05000000000000001
"unemployment leads to economic hardship, social isolation, and depression",unemployment leads to crime,0.3333333333333333
"factors associated with crime include poverty, lack of education, easy access to firearms, and social inequality",the factors associated with crime are unemployment,0.25
"unemployment can lead to a decrease in the standard of living, reduce job security and cause psychological distress",due to unemployment crime is caused,0.11111111111111109
yes,yes,1.0
no,yes,0
no,yes,0
"crime is caused by a variety of factors, such as poverty, lack of education, and social inequality",crime is caused by unemployment,0.23529411764705885
"unemployment can lead to increased levels of e-waste, technological disparity, and crime",crime,0.08333333333333333
"alcohol can impair judgement, coordination and reaction time, and can lead to increased risk-taking behavior",alcohol causes crime,0.06666666666666667
"alcohol can impair judgement, reduce inhibitions, and cause changes in behavior",alcohol results in crime,0.18181818181818182
"alcohol can cause drowsiness, impair judgement, and lead to overconfidence and increased risk-taking",alcohol causes crime,0.07692307692307693
"alcohol can lead to increased risk-taking, reduced inhibitions, impaired judgement, and other behaviors that can be harmful",alcohol leads to crime,0.11764705882352941
"factors associated with crime include poverty, lack of education, unemployment, and inequality",the factors associated with crime are alcohol,0.3333333333333333
"alcohol can cause drunkenness, impair judgement, and lead to poor decisions",due to alcohol crime is caused,0.18181818181818182
no,yes,0
no,yes,0
yes,yes,1.0
"crime is caused by several underlying factors such as poverty, inequality, and lack of opportunity",crime is caused by alcohol,0.26666666666666666
"alcohol can cause a range of problems, such as genetic engineering mishaps, technological addiction, and crime",crime,0.0625
"inequality can lead to poverty and social unrest, as well as erode trust and solidarity within societies",inequality causes crime,0.0588235294117647
"inequality has a number of impacts, including increased levels of stress, lowered life expectancy, and diminished economic mobility",inequality results in crime,0.05555555555555554
inequality can lead to increased social unrest and a decrease in overall economic growth,inequality causes crime,0.07142857142857141
"inequality leads to an unequal distribution of power, resources, and opportunities",inequality leads to crime,0.2727272727272727
"poverty, lack of education, and social disorder are all factors associated with crime",the factors associated with crime are inequality,0.38461538461538464
"inequality lead to an unfair distribution of resources, opportunities, and power",due to inequality crime is caused,0.18181818181818182
yes,yes,1.0
no,yes,0
no,yes,0
" crime is caused by a multitude of factors, such as poverty, lack of education, and inequality",crime is caused by inequality,0.3125
"inequality causes poverty, violence, and lack of educational opportunity, which can lead to crime",crime,0.07142857142857141
"the effects of crime can range from victimization, property damage, and psychological distress to disruption of social order and economic turmoil",crime causes crime,0.047619047619047616
"crime can have a wide range of impacts, such as increasing fear and insecurity in a community, leading to economic and social inequality, and draining limited resources from public institutions",crime results in crime,0.06666666666666667
"crime has a negative impact on society, causing fear and creating an unstable environment",crime causes crime,0.07142857142857141
"crime often leads to negative consequences such as imprisonment, fines, and a tarnished reputation",crime leads to crime,0.21428571428571425
"poverty, inequality, and lack of access to education are all factors associated with crime",the factors associated with crime are crime,0.3571428571428572
"crime can lead to physical injuries, financial losses, and psychological trauma for victims and their families",due to crime crime is caused,0.12500000000000003
no,yes,0
no,yes,0
no,yes,0
"crime is caused by a combination of factors such as poverty, stress, lack of opportunity, and access to firearms",crime is caused by crime,0.21052631578947367
"crime causes disruption of peace, financial loss, injury and fear to citizens",crime,0.08333333333333333
prohibition leads to an increase in the illegal activities such as bootlegging and organized crime,prohibition causes crime,0.13333333333333333
"prohibition can lead to increased crime, a weakening of law enforcement, and a rise in the black market",prohibition results in crime,0.11111111111111109
prohibition has the effect of increasing the crime rate and creating a black market for the banned substance or activity,prohibition causes crime,0.10000000000000002
"prohibition leads to increased criminal activity, as people seek to obtain and sell banned substances illegally",prohibition leads to crime,0.1875
"socio-economic factors such as poverty, lack of education, and lack of job opportunities are associated with crime",the factors associated with crime are prohibition,0.29411764705882354
prohibition leads to an increase in crime and a decrease in economic activity,due to prohibition crime is caused,0.23076923076923078
no,yes,0
yes,yes,1.0
yes,yes,1.0
" crime is caused by a complex interplay of social, economic, and psychological factors",crime is caused by prohibition,0.30769230769230765
prohibition causes c) crime,crime,0.25
"the effects of disorder include emotional and physical distress, impaired functioning, and interpersonal difficulties",disorder causes crime,0.07142857142857141
"disorder can impact an individual's physical, mental and social wellbeing, as well as their ability to function in daily life",disorder results in crime,0.10000000000000002
disorder can cause chaos and unpredictable results,disorder causes crime,0.14285714285714285
"disorder can lead to a wide range of health issues, social problems, and psychological struggles",disorder leads to crime,0.13333333333333333
